Year,Month,Day,Hour,Load_MW
2020,6,16,7,2.6928
2020,6,16,8,2.8322
2020,6,16,9,2.4882
2020,6,16,10,2.4482
2020,6,16,11,2.3185
2020,6,16,12,2.4565
2020,6,16,13,2.5628
2020,6,16,14,2.3369
2020,6,16,15,2.6482
2020,6,16,16,2.3246
2020,6,16,17,2.9830
2020,6,16,18,2.8838
2020,6,16,19,3.0174
2020,6,16,20,2.7160
2020,6,16,21,2.8940
2020,6,16,22,1.6876
2020,6,16,23,1.7972
2020,6,17,0,2.0600
2020,6,17,1,2.0258
2020,6,17,2,1.7297
2020,6,17,3,2.1628
2020,6,17,4,1.9914
2020,6,17,5,1.8862
2020,6,17,6,3.0326
2020,6,17,7,3.0355
2020,6,17,8,2.9290
2020,6,17,9,2.6768
2020,6,17,10,2.5700
2020,6,17,11,2.5841
2020,6,17,12,2.5318
2020,6,17,13,2.4291
2020,6,17,14,2.6356
2020,6,17,15,2.6931
2020,6,17,16,2.6839
2020,6,17,17,3.4047
2020,6,17,18,3.3237
2020,6,17,19,3.1835
2020,6,17,20,3.4080
2020,6,17,21,3.0487
2020,6,17,22,1.8740
2020,6,17,23,1.8678
2020,6,18,0,1.6959
2020,6,18,1,1.6849
2020,6,18,2,1.6482
2020,6,18,3,1.6953
2020,6,18,4,1.5383
2020,6,18,5,1.6436
2020,6,18,6,2.4861
2020,6,18,7,2.6257
2020,6,18,8,2.5339
2020,6,18,9,2.2009
2020,6,18,10,2.3158
2020,6,18,11,2.3648
2020,6,18,12,2.2002
2020,6,18,13,2.2693
2020,6,18,14,2.1497
2020,6,18,15,1.9750
2020,6,18,16,2.2622
2020,6,18,17,2.8546
2020,6,18,18,2.7766
2020,6,18,19,2.4469
2020,6,18,20,2.6347
2020,6,18,21,2.3843
2020,6,18,22,1.7192
2020,6,18,23,1.5217
2020,6,19,0,1.6209
2020,6,19,1,1.5973
2020,6,19,2,1.4565
2020,6,19,3,1.4388
2020,6,19,4,1.5519
2020,6,19,5,1.4608
2020,6,19,6,2.3788
2020,6,19,7,2.3324
2020,6,19,8,2.1943
2020,6,19,9,1.8718
2020,6,19,10,2.1389
2020,6,19,11,2.0575
2020,6,19,12,2.0584
2020,6,19,13,2.1906
2020,6,19,14,2.2390
2020,6,19,15,2.0821
2020,6,19,16,2.0689
2020,6,19,17,2.6889
2020,6,19,18,2.4406
2020,6,19,19,2.6397
2020,6,19,20,2.6722
2020,6,19,21,2.6784
2020,6,19,22,1.3982
2020,6,19,23,1.4906
2020,6,20,0,1.4627
2020,6,20,1,1.5450
2020,6,20,2,1.5820
2020,6,20,3,1.6734
2020,6,20,4,1.5286
2020,6,20,5,1.5401
2020,6,20,6,2.5756
2020,6,20,7,2.4881
2020,6,20,8,2.6219
2020,6,20,9,2.1851
2020,6,20,10,2.0350
2020,6,20,11,2.0198
2020,6,20,12,1.9980
2020,6,20,13,2.2357
2020,6,20,14,2.2884
2020,6,20,15,2.3510
2020,6,20,16,2.2281
2020,6,20,17,2.8066
2020,6,20,18,2.5585
2020,6,20,19,2.4707
2020,6,20,20,2.7260
2020,6,20,21,2.6669
2020,6,20,22,1.5758
2020,6,20,23,1.5993
2020,6,21,0,1.6102
2020,6,21,1,1.6912
2020,6,21,2,1.6985
2020,6,21,3,1.6464
2020,6,21,4,1.6801
2020,6,21,5,1.6658
2020,6,21,6,2.4486
2020,6,21,7,2.6205
2020,6,21,8,2.3619
2020,6,21,9,2.3326
2020,6,21,10,2.0892
2020,6,21,11,2.2557
2020,6,21,12,2.1280
2020,6,21,13,2.2793
2020,6,21,14,2.2101
2020,6,21,15,2.0280
2020,6,21,16,2.2377
2020,6,21,17,2.6408
2020,6,21,18,2.8101
2020,6,21,19,2.6589
2020,6,21,20,2.6727
2020,6,21,21,2.4593
2020,6,21,22,1.4909
2020,6,21,23,1.4920
2020,6,22,0,1.7154
2020,6,22,1,1.7794
2020,6,22,2,1.5740
2020,6,22,3,1.7318
2020,6,22,4,1.4753
2020,6,22,5,1.5698
2020,6,22,6,2.4587
2020,6,22,7,2.4290
2020,6,22,8,2.4150
2020,6,22,9,2.3411
2020,6,22,10,2.2735
2020,6,22,11,2.3328
2020,6,22,12,2.3481
2020,6,22,13,2.2711
2020,6,22,14,2.2812
2020,6,22,15,2.1748
2020,6,22,16,2.0529
2020,6,22,17,2.8723
2020,6,22,18,2.6476
2020,6,22,19,2.6004
2020,6,22,20,2.7037
2020,6,22,21,2.6035
2020,6,22,22,1.6026
2020,6,22,23,1.6650
2020,6,23,0,1.7355
2020,6,23,1,1.6292
2020,6,23,2,1.6642
2020,6,23,3,1.7974
2020,6,23,4,1.7761
2020,6,23,5,1.9581
2020,6,23,6,2.9499
2020,6,23,7,2.9975
2020,6,23,8,2.6701
2020,6,23,9,2.6092
2020,6,23,10,2.5156
2020,6,23,11,2.4550
2020,6,23,12,2.5458
2020,6,23,13,2.6415
2020,6,23,14,2.5785
2020,6,23,15,2.4006
2020,6,23,16,2.6065
2020,6,23,17,3.0386
2020,6,23,18,3.1612
2020,6,23,19,3.0687
2020,6,23,20,3.0678
2020,6,23,21,3.2058
2020,6,23,22,1.7464
2020,6,23,23,2.0139
2020,6,24,0,1.6502
2020,6,24,1,1.7580
2020,6,24,2,1.8457
2020,6,24,3,1.8703
2020,6,24,4,1.8165
2020,6,24,5,1.8323
2020,6,24,6,2.8966
2020,6,24,7,2.8313
2020,6,24,8,3.0834
2020,6,24,9,2.6188
2020,6,24,10,2.6230
2020,6,24,11,2.3812
2020,6,24,12,2.4764
2020,6,24,13,2.4355
2020,6,24,14,2.3290
2020,6,24,15,2.4758
2020,6,24,16,2.3490
2020,6,24,17,3.0958
2020,6,24,18,2.8185
2020,6,24,19,3.2215
2020,6,24,20,2.8228
2020,6,24,21,2.9734
2020,6,24,22,1.8222
2020,6,24,23,1.6929
2020,6,25,0,1.9068
2020,6,25,1,1.7114
2020,6,25,2,1.9539
2020,6,25,3,1.8265
2020,6,25,4,1.7778
2020,6,25,5,1.8208
2020,6,25,6,2.9775
2020,6,25,7,2.7993
2020,6,25,8,2.7888
2020,6,25,9,2.5033
2020,6,25,10,2.3891
2020,6,25,11,2.7721
2020,6,25,12,2.4642
2020,6,25,13,2.6291
2020,6,25,14,2.5289
2020,6,25,15,2.3569
2020,6,25,16,2.4520
2020,6,25,17,3.1613
2020,6,25,18,2.9987
2020,6,25,19,3.2015
2020,6,25,20,3.1724
2020,6,25,21,3.1507
2020,6,25,22,1.7589
2020,6,25,23,1.6980
2020,6,26,0,1.6058
2020,6,26,1,1.6729
2020,6,26,2,1.7052
2020,6,26,3,1.4871
2020,6,26,4,1.6824
2020,6,26,5,1.7130
2020,6,26,6,2.5898
2020,6,26,7,2.8120
2020,6,26,8,2.7049
2020,6,26,9,2.4638
2020,6,26,10,2.2983
2020,6,26,11,2.4461
2020,6,26,12,2.5371
2020,6,26,13,2.5086
2020,6,26,14,2.2339
2020,6,26,15,2.3352
2020,6,26,16,2.3135
2020,6,26,17,2.9921
2020,6,26,18,2.9811
2020,6,26,19,2.7243
2020,6,26,20,2.8229
2020,6,26,21,2.5193
2020,6,26,22,1.8062
2020,6,26,23,1.6512
2020,6,27,0,1.9590
2020,6,27,1,1.9382
2020,6,27,2,2.0954
2020,6,27,3,1.7153
2020,6,27,4,2.0142
2020,6,27,5,2.0221
2020,6,27,6,3.0718
2020,6,27,7,3.4396
2020,6,27,8,3.0507
2020,6,27,9,2.8988
2020,6,27,10,2.8408
2020,6,27,11,2.9618
2020,6,27,12,2.6809
2020,6,27,13,2.6597
2020,6,27,14,2.8962
2020,6,27,15,2.7939
2020,6,27,16,2.5127
2020,6,27,17,3.2876
2020,6,27,18,3.4151
2020,6,27,19,3.4644
2020,6,27,20,3.1940
2020,6,27,21,2.8110
2020,6,27,22,2.0124
2020,6,27,23,1.8272
2020,6,28,0,1.4785
2020,6,28,1,1.4074
2020,6,28,2,1.7063
2020,6,28,3,1.6566
2020,6,28,4,1.6417
2020,6,28,5,1.7981
2020,6,28,6,2.7059
2020,6,28,7,2.8795
2020,6,28,8,2.5016
2020,6,28,9,2.3448
2020,6,28,10,2.1550
2020,6,28,11,2.3050
2020,6,28,12,2.2858
2020,6,28,13,2.3650
2020,6,28,14,2.2705
2020,6,28,15,2.3050
2020,6,28,16,2.2785
2020,6,28,17,2.9915
2020,6,28,18,2.6342
2020,6,28,19,2.5505
2020,6,28,20,2.7094
2020,6,28,21,2.5691
2020,6,28,22,1.7249
2020,6,28,23,1.5831
2020,6,29,0,2.0389
2020,6,29,1,2.0488
2020,6,29,2,2.1736
2020,6,29,3,2.0817
2020,6,29,4,2.0309
2020,6,29,5,2.3047
2020,6,29,6,3.1812
2020,6,29,7,3.3809
2020,6,29,8,3.5248
2020,6,29,9,2.7441
2020,6,29,10,3.0653
2020,6,29,11,2.8223
2020,6,29,12,3.0787
2020,6,29,13,2.7934
2020,6,29,14,2.9958
2020,6,29,15,3.0084
2020,6,29,16,2.9385
2020,6,29,17,3.5410
2020,6,29,18,3.4566
2020,6,29,19,3.3962
2020,6,29,20,3.7542
2020,6,29,21,3.3747
2020,6,29,22,1.9894
2020,6,29,23,2.1680
2020,6,30,0,1.6830
2020,6,30,1,1.6695
2020,6,30,2,1.6262
2020,6,30,3,1.7104
2020,6,30,4,1.7455
2020,6,30,5,1.7740
2020,6,30,6,2.8153
2020,6,30,7,2.7583
2020,6,30,8,2.6752
2020,6,30,9,2.3439
2020,6,30,10,2.4397
2020,6,30,11,2.5354
2020,6,30,12,2.3894
2020,6,30,13,2.3027
2020,6,30,14,2.2232
2020,6,30,15,2.1681
2020,6,30,16,2.4148
2020,6,30,17,3.0056
2020,6,30,18,3.0055
2020,6,30,19,2.9024
2020,6,30,20,3.1267
2020,6,30,21,2.8505
2020,6,30,22,1.8364
2020,6,30,23,1.7493
2020,7,1,0,1.4623
2020,7,1,1,1.5528
2020,7,1,2,1.5390
2020,7,1,3,1.5565
2020,7,1,4,1.5612
2020,7,1,5,1.5745
2020,7,1,6,2.7413
2020,7,1,7,2.6208
2020,7,1,8,2.5853
2020,7,1,9,2.1919
2020,7,1,10,2.2916
2020,7,1,11,2.2362
2020,7,1,12,2.1786
2020,7,1,13,2.1387
2020,7,1,14,2.1549
2020,7,1,15,1.8139
2020,7,1,16,2.1722
2020,7,1,17,2.6140
2020,7,1,18,2.8820
2020,7,1,19,2.6644
2020,7,1,20,2.4965
2020,7,1,21,2.6452
2020,7,1,22,1.5050
2020,7,1,23,1.6256
2020,7,2,0,1.5750
2020,7,2,1,1.6283
2020,7,2,2,1.4953
2020,7,2,3,1.5654
2020,7,2,4,1.4629
2020,7,2,5,1.6358
2020,7,2,6,2.5000
2020,7,2,7,2.5111
2020,7,2,8,2.4619
2020,7,2,9,2.1950
2020,7,2,10,2.3293
2020,7,2,11,2.1294
2020,7,2,12,2.1791
2020,7,2,13,2.0485
2020,7,2,14,2.0721
2020,7,2,15,2.1747
2020,7,2,16,2.2857
2020,7,2,17,2.6754
2020,7,2,18,2.6781
2020,7,2,19,2.6525
2020,7,2,20,2.6352
2020,7,2,21,2.7351
2020,7,2,22,1.4852
2020,7,2,23,1.7020
2020,7,3,0,1.8153
2020,7,3,1,1.9492
2020,7,3,2,1.7650
2020,7,3,3,1.9567
2020,7,3,4,1.9695
2020,7,3,5,1.9562
2020,7,3,6,2.8168
2020,7,3,7,3.0199
2020,7,3,8,2.8212
2020,7,3,9,2.5791
2020,7,3,10,2.7465
2020,7,3,11,2.7090
2020,7,3,12,2.5979
2020,7,3,13,2.4563
2020,7,3,14,2.6583
2020,7,3,15,2.5754
2020,7,3,16,2.2764
2020,7,3,17,3.3510
2020,7,3,18,3.2266
2020,7,3,19,3.4217
2020,7,3,20,3.0482
2020,7,3,21,2.7077
2020,7,3,22,1.9549
2020,7,3,23,1.9508
2020,7,4,0,1.6387
2020,7,4,1,1.7025
2020,7,4,2,2.0422
2020,7,4,3,1.7786
2020,7,4,4,1.8839
2020,7,4,5,1.7661
2020,7,4,6,2.5110
2020,7,4,7,2.7827
2020,7,4,8,2.7693
2020,7,4,9,2.3896
2020,7,4,10,2.4201
2020,7,4,11,2.4597
2020,7,4,12,2.4008
2020,7,4,13,2.2601
2020,7,4,14,2.4646
2020,7,4,15,2.1696
2020,7,4,16,2.1594
2020,7,4,17,3.1160
2020,7,4,18,3.0756
2020,7,4,19,2.9829
2020,7,4,20,2.7778
2020,7,4,21,2.8752
2020,7,4,22,1.7634
2020,7,4,23,1.6428
2020,7,5,0,1.8858
2020,7,5,1,2.0239
2020,7,5,2,2.1055
2020,7,5,3,1.9309
2020,7,5,4,2.0579
2020,7,5,5,1.8027
2020,7,5,6,3.1743
2020,7,5,7,2.9598
2020,7,5,8,3.1395
2020,7,5,9,2.6553
2020,7,5,10,2.8611
2020,7,5,11,2.5598
2020,7,5,12,2.7487
2020,7,5,13,2.6139
2020,7,5,14,2.6136
2020,7,5,15,2.5986
2020,7,5,16,2.5027
2020,7,5,17,3.2584
2020,7,5,18,3.2387
2020,7,5,19,3.2851
2020,7,5,20,3.2567
2020,7,5,21,3.3632
2020,7,5,22,2.0245
2020,7,5,23,1.8302
2020,7,6,0,1.9667
2020,7,6,1,1.7714
2020,7,6,2,1.9366
2020,7,6,3,1.9432
2020,7,6,4,1.7125
2020,7,6,5,1.9126
2020,7,6,6,2.8663
2020,7,6,7,2.8364
2020,7,6,8,3.1531
2020,7,6,9,2.4844
2020,7,6,10,2.4648
2020,7,6,11,2.5734
2020,7,6,12,2.6421
2020,7,6,13,2.5250
2020,7,6,14,2.6742
2020,7,6,15,2.5798
2020,7,6,16,2.2332
2020,7,6,17,3.0385
2020,7,6,18,3.0111
2020,7,6,19,3.1517
2020,7,6,20,2.6665
2020,7,6,21,3.4410
2020,7,6,22,1.8710
2020,7,6,23,1.8275
2020,7,7,0,1.8158
2020,7,7,1,1.9154
2020,7,7,2,1.7977
2020,7,7,3,1.8147
2020,7,7,4,1.7586
2020,7,7,5,1.7511
2020,7,7,6,2.6644
2020,7,7,7,2.6430
2020,7,7,8,2.6816
2020,7,7,9,2.2599
2020,7,7,10,2.4187
2020,7,7,11,2.2194
2020,7,7,12,2.4378
2020,7,7,13,2.3995
2020,7,7,14,2.4039
2020,7,7,15,2.3007
2020,7,7,16,2.6956
2020,7,7,17,3.0809
2020,7,7,18,2.6720
2020,7,7,19,2.8521
2020,7,7,20,2.7071
2020,7,7,21,2.6322
2020,7,7,22,1.5461
2020,7,7,23,1.6930
2020,7,8,0,1.4847
2020,7,8,1,1.6256
2020,7,8,2,1.6451
2020,7,8,3,1.6942
2020,7,8,4,1.5337
2020,7,8,5,1.6570
2020,7,8,6,2.5913
2020,7,8,7,2.4840
2020,7,8,8,2.4728
2020,7,8,9,2.4274
2020,7,8,10,2.2763
2020,7,8,11,2.3139
2020,7,8,12,2.1369
2020,7,8,13,2.0832
2020,7,8,14,2.1455
2020,7,8,15,2.1827
2020,7,8,16,2.0642
2020,7,8,17,2.6937
2020,7,8,18,2.4399
2020,7,8,19,2.4895
2020,7,8,20,2.7022
2020,7,8,21,2.6701
2020,7,8,22,1.5143
2020,7,8,23,1.4602
2020,7,9,0,1.3516
2020,7,9,1,1.4010
2020,7,9,2,1.4794
2020,7,9,3,1.5115
2020,7,9,4,1.4249
2020,7,9,5,1.3954
2020,7,9,6,2.3336
2020,7,9,7,2.2347
2020,7,9,8,2.2912
2020,7,9,9,2.1928
2020,7,9,10,2.1513
2020,7,9,11,2.0878
2020,7,9,12,1.9432
2020,7,9,13,2.0990
2020,7,9,14,2.1855
2020,7,9,15,2.0326
2020,7,9,16,2.2054
2020,7,9,17,2.7418
2020,7,9,18,2.7769
2020,7,9,19,2.5910
2020,7,9,20,2.6174
2020,7,9,21,2.7175
2020,7,9,22,1.5540
2020,7,9,23,1.4806
2020,7,10,0,1.6715
2020,7,10,1,1.7334
2020,7,10,2,1.6069
2020,7,10,3,1.7132
2020,7,10,4,1.8268
2020,7,10,5,1.5477
2020,7,10,6,2.8801
2020,7,10,7,2.8301
2020,7,10,8,2.6228
2020,7,10,9,2.4000
2020,7,10,10,2.3368
2020,7,10,11,2.4779
2020,7,10,12,2.4425
2020,7,10,13,2.1573
2020,7,10,14,2.3748
2020,7,10,15,2.2709
2020,7,10,16,2.2934
2020,7,10,17,2.7358
2020,7,10,18,3.0645
2020,7,10,19,2.9509
2020,7,10,20,2.6861
2020,7,10,21,2.5884
2020,7,10,22,1.6243
2020,7,10,23,1.6890
2020,7,11,0,1.8993
2020,7,11,1,1.9924
2020,7,11,2,1.9490
2020,7,11,3,1.9734
2020,7,11,4,1.9220
2020,7,11,5,1.7747
2020,7,11,6,2.9365
2020,7,11,7,3.1690
2020,7,11,8,3.0291
2020,7,11,9,2.7195
2020,7,11,10,2.6152
2020,7,11,11,2.5139
2020,7,11,12,2.6150
2020,7,11,13,2.6452
2020,7,11,14,2.4873
2020,7,11,15,2.5035
2020,7,11,16,2.3825
2020,7,11,17,3.2620
2020,7,11,18,3.0113
2020,7,11,19,3.2463
2020,7,11,20,3.2321
2020,7,11,21,2.9725
2020,7,11,22,1.7005
2020,7,11,23,1.6040
2020,7,12,0,1.5608
2020,7,12,1,1.5691
2020,7,12,2,1.8010
2020,7,12,3,1.6946
2020,7,12,4,1.7228
2020,7,12,5,1.5232
2020,7,12,6,2.5137
2020,7,12,7,2.8302
2020,7,12,8,2.7751
2020,7,12,9,2.3749
2020,7,12,10,2.4693
2020,7,12,11,2.5979
2020,7,12,12,2.3616
2020,7,12,13,2.3715
2020,7,12,14,2.3611
2020,7,12,15,2.5830
2020,7,12,16,2.0388
2020,7,12,17,2.9185
2020,7,12,18,2.7919
2020,7,12,19,2.8876
2020,7,12,20,2.7158
2020,7,12,21,2.8040
2020,7,12,22,1.7483
2020,7,12,23,1.9549
2020,7,13,0,1.5114
2020,7,13,1,1.3939
2020,7,13,2,1.4262
2020,7,13,3,1.4268
2020,7,13,4,1.3354
2020,7,13,5,1.4571
2020,7,13,6,2.3917
2020,7,13,7,2.1830
2020,7,13,8,2.4701
2020,7,13,9,2.0986
2020,7,13,10,1.9752
2020,7,13,11,2.0303
2020,7,13,12,2.1894
2020,7,13,13,2.0798
2020,7,13,14,1.9802
2020,7,13,15,1.9253
2020,7,13,16,1.9328
2020,7,13,17,2.3451
2020,7,13,18,2.1534
2020,7,13,19,2.6525
2020,7,13,20,2.4254
2020,7,13,21,2.4546
2020,7,13,22,1.4399
2020,7,13,23,1.3910
2020,7,14,0,1.6625
2020,7,14,1,1.5439
2020,7,14,2,1.8691
2020,7,14,3,1.5745
2020,7,14,4,1.5915
2020,7,14,5,1.6411
2020,7,14,6,2.7716
2020,7,14,7,2.6393
2020,7,14,8,2.4913
2020,7,14,9,2.4610
2020,7,14,10,2.4050
2020,7,14,11,2.3827
2020,7,14,12,2.3894
2020,7,14,13,2.5504
2020,7,14,14,2.5018
2020,7,14,15,2.1606
2020,7,14,16,2.4191
2020,7,14,17,2.8504
2020,7,14,18,2.8666
2020,7,14,19,2.5602
2020,7,14,20,2.7730
2020,7,14,21,2.6831
2020,7,14,22,1.7476
2020,7,14,23,1.7680
2020,7,15,0,1.5354
2020,7,15,1,1.7112
2020,7,15,2,1.8092
2020,7,15,3,1.7141
2020,7,15,4,1.8128
2020,7,15,5,1.8007
2020,7,15,6,2.7865
2020,7,15,7,2.7284
2020,7,15,8,2.6199
2020,7,15,9,2.3026
2020,7,15,10,2.5354
2020,7,15,11,2.4555
2020,7,15,12,2.4339
2020,7,15,13,2.3877
2020,7,15,14,2.3797
2020,7,15,15,2.5142
2020,7,15,16,2.3312
2020,7,15,17,2.7383
2020,7,15,18,3.0176
2020,7,15,19,2.8513
2020,7,15,20,2.8739
2020,7,15,21,3.0939
2020,7,15,22,1.7113
2020,7,15,23,1.7378
2020,7,16,0,1.4151
2020,7,16,1,1.4872
2020,7,16,2,1.5496
2020,7,16,3,1.3868
2020,7,16,4,1.5249
2020,7,16,5,1.5340
2020,7,16,6,2.3659
2020,7,16,7,2.5029
2020,7,16,8,2.4333
2020,7,16,9,2.2457
2020,7,16,10,1.9930
2020,7,16,11,2.1155
2020,7,16,12,2.1121
2020,7,16,13,1.9908
2020,7,16,14,2.1975
2020,7,16,15,2.3320
2020,7,16,16,2.0774
2020,7,16,17,2.6466
2020,7,16,18,2.5722
2020,7,16,19,2.4506
2020,7,16,20,2.3077
2020,7,16,21,2.4395
2020,7,16,22,1.3991
2020,7,16,23,1.6318
2020,7,17,0,1.6652
2020,7,17,1,1.6459
2020,7,17,2,1.7493
2020,7,17,3,1.5809
2020,7,17,4,1.6187
2020,7,17,5,1.7075
2020,7,17,6,2.7786
2020,7,17,7,2.7352
2020,7,17,8,2.7222
2020,7,17,9,2.3607
2020,7,17,10,2.4100
2020,7,17,11,2.3843
2020,7,17,12,2.2220
2020,7,17,13,2.3301
2020,7,17,14,2.1767
2020,7,17,15,2.2826
2020,7,17,16,2.1926
2020,7,17,17,3.1459
2020,7,17,18,2.7859
2020,7,17,19,2.5955
2020,7,17,20,2.7727
2020,7,17,21,2.8639
2020,7,17,22,1.8150
2020,7,17,23,1.6255
2020,7,18,0,1.5278
2020,7,18,1,1.7269
2020,7,18,2,1.5446
2020,7,18,3,1.6229
2020,7,18,4,1.6476
2020,7,18,5,1.6897
2020,7,18,6,2.7290
2020,7,18,7,2.5799
2020,7,18,8,2.6622
2020,7,18,9,2.3631
2020,7,18,10,2.3959
2020,7,18,11,2.4008
2020,7,18,12,2.4525
2020,7,18,13,2.5061
2020,7,18,14,2.4518
2020,7,18,15,2.4569
2020,7,18,16,2.2062
2020,7,18,17,2.9884
2020,7,18,18,3.0354
2020,7,18,19,3.0551
2020,7,18,20,2.8350
2020,7,18,21,2.8345
2020,7,18,22,1.7098
2020,7,18,23,1.8092
2020,7,19,0,1.6333
2020,7,19,1,1.5214
2020,7,19,2,1.6251
2020,7,19,3,1.5714
2020,7,19,4,1.5608
2020,7,19,5,1.5626
2020,7,19,6,2.5329
2020,7,19,7,2.4998
2020,7,19,8,2.7446
2020,7,19,9,2.0552
2020,7,19,10,2.2083
2020,7,19,11,2.0956
2020,7,19,12,2.0552
2020,7,19,13,2.1416
2020,7,19,14,2.1496
2020,7,19,15,2.4353
2020,7,19,16,2.0941
2020,7,19,17,2.4835
2020,7,19,18,2.6583
2020,7,19,19,2.3417
2020,7,19,20,2.5862
2020,7,19,21,2.5758
2020,7,19,22,1.5889
2020,7,19,23,1.5888
2020,7,20,0,1.7188
2020,7,20,1,1.7448
2020,7,20,2,1.6907
2020,7,20,3,1.6638
2020,7,20,4,1.7992
2020,7,20,5,1.6749
2020,7,20,6,2.7194
2020,7,20,7,2.6612
2020,7,20,8,2.8909
2020,7,20,9,2.6794
2020,7,20,10,2.3087
2020,7,20,11,2.2509
2020,7,20,12,2.4608
2020,7,20,13,2.4554
2020,7,20,14,2.4619
2020,7,20,15,2.3653
2020,7,20,16,2.3883
2020,7,20,17,3.0768
2020,7,20,18,3.1904
2020,7,20,19,2.7439
2020,7,20,20,2.9879
2020,7,20,21,3.0737
2020,7,20,22,1.7361
2020,7,20,23,1.9678
2020,7,21,0,1.7845
2020,7,21,1,1.8393
2020,7,21,2,1.8961
2020,7,21,3,1.7987
2020,7,21,4,1.6934
2020,7,21,5,1.8411
2020,7,21,6,3.0698
2020,7,21,7,2.9045
2020,7,21,8,2.8522
2020,7,21,9,2.7243
2020,7,21,10,2.5698
2020,7,21,11,2.5419
2020,7,21,12,2.6092
2020,7,21,13,2.6727
2020,7,21,14,2.8618
2020,7,21,15,2.6437
2020,7,21,16,2.6614
2020,7,21,17,3.0308
2020,7,21,18,2.9197
2020,7,21,19,3.0639
2020,7,21,20,3.0561
2020,7,21,21,2.8786
2020,7,21,22,1.8148
2020,7,21,23,1.8745
2020,7,22,0,1.9746
2020,7,22,1,2.0055
2020,7,22,2,2.0031
2020,7,22,3,1.9404
2020,7,22,4,1.9558
2020,7,22,5,1.8973
2020,7,22,6,3.3831
2020,7,22,7,3.1192
2020,7,22,8,3.0904
2020,7,22,9,2.5963
2020,7,22,10,3.1252
2020,7,22,11,2.5766
2020,7,22,12,2.6548
2020,7,22,13,2.7595
2020,7,22,14,2.7668
2020,7,22,15,2.7995
2020,7,22,16,2.8918
2020,7,22,17,3.3646
2020,7,22,18,3.0765
2020,7,22,19,3.1762
2020,7,22,20,3.2393
2020,7,22,21,3.4932
2020,7,22,22,1.7565
2020,7,22,23,1.9982
2020,7,23,0,1.8949
2020,7,23,1,1.9586
2020,7,23,2,1.8739
2020,7,23,3,1.8129
2020,7,23,4,1.9788
2020,7,23,5,1.9998
2020,7,23,6,3.1662
2020,7,23,7,3.0482
2020,7,23,8,2.9723
2020,7,23,9,2.4636
2020,7,23,10,2.7889
2020,7,23,11,2.7284
2020,7,23,12,2.5243
2020,7,23,13,2.5596
2020,7,23,14,2.5477
2020,7,23,15,2.3859
2020,7,23,16,2.4460
2020,7,23,17,2.9756
2020,7,23,18,3.0596
2020,7,23,19,2.9823
2020,7,23,20,2.8196
2020,7,23,21,3.3462
2020,7,23,22,1.9375
2020,7,23,23,1.7523
2020,7,24,0,1.4416
2020,7,24,1,1.4520
2020,7,24,2,1.5070
2020,7,24,3,1.3641
2020,7,24,4,1.4999
2020,7,24,5,1.4054
2020,7,24,6,2.0982
2020,7,24,7,2.3569
2020,7,24,8,2.4400
2020,7,24,9,2.2617
2020,7,24,10,1.8913
2020,7,24,11,2.0863
2020,7,24,12,1.9597
2020,7,24,13,2.0514
2020,7,24,14,1.8044
2020,7,24,15,1.7891
2020,7,24,16,1.8228
2020,7,24,17,2.3798
2020,7,24,18,2.2945
2020,7,24,19,2.4486
2020,7,24,20,2.4922
2020,7,24,21,2.4415
2020,7,24,22,1.5374
2020,7,24,23,1.4518
2020,7,25,0,1.4039
2020,7,25,1,1.5967
2020,7,25,2,1.4496
2020,7,25,3,1.5629
2020,7,25,4,1.6124
2020,7,25,5,1.5320
2020,7,25,6,2.1609
2020,7,25,7,2.2524
2020,7,25,8,2.5365
2020,7,25,9,2.0632
2020,7,25,10,2.1011
2020,7,25,11,2.1763
2020,7,25,12,2.1615
2020,7,25,13,2.1017
2020,7,25,14,2.0472
2020,7,25,15,2.0385
2020,7,25,16,2.1555
2020,7,25,17,2.6423
2020,7,25,18,2.5257
2020,7,25,19,2.6892
2020,7,25,20,2.5298
2020,7,25,21,2.4282
2020,7,25,22,1.4554
2020,7,25,23,1.4316
2020,7,26,0,1.7177
2020,7,26,1,1.8470
2020,7,26,2,1.6713
2020,7,26,3,1.7701
2020,7,26,4,1.7144
2020,7,26,5,1.7667
2020,7,26,6,2.5546
2020,7,26,7,2.7433
2020,7,26,8,2.7549
2020,7,26,9,2.4915
2020,7,26,10,2.4577
2020,7,26,11,2.2893
2020,7,26,12,2.5550
2020,7,26,13,2.4211
2020,7,26,14,2.3986
2020,7,26,15,2.3486
2020,7,26,16,2.2528
2020,7,26,17,2.9223
2020,7,26,18,2.9595
2020,7,26,19,2.6383
2020,7,26,20,2.8129
2020,7,26,21,2.8539
2020,7,26,22,1.7567
2020,7,26,23,1.8380
2020,7,27,0,1.6673
2020,7,27,1,1.6911
2020,7,27,2,1.6898
2020,7,27,3,1.6648
2020,7,27,4,1.7042
2020,7,27,5,1.8011
2020,7,27,6,2.5241
2020,7,27,7,2.7514
2020,7,27,8,2.4889
2020,7,27,9,2.3149
2020,7,27,10,2.3584
2020,7,27,11,2.6113
2020,7,27,12,2.3604
2020,7,27,13,2.0990
2020,7,27,14,2.0979
2020,7,27,15,2.3163
2020,7,27,16,2.3833
2020,7,27,17,2.9447
2020,7,27,18,2.9147
2020,7,27,19,3.0584
2020,7,27,20,2.8125
